username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes
9ano_cepiaurora,9ano_cepiaurora,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
rafa_dantas._.0,rafa_dantas._.0,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
angel.voyd,angel.voyd,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
gabrielagl23,gabrielagl23,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
__emanuellydias,__emanuellydias,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
liceper18,liceper18,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
lyceuquifis,lyceuquifis,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
startata01,startata01,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
lucas_gabryel1727,lucas_gabryel1727,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
fontes_nanny,fontes_nanny,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
spinassepatricia,spinassepatricia,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
esthermikaelasouza,esthermikaelasouza,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
eloizaxxy_mz,eloizaxxy_mz,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
angelalves_freire,angelalves_freire,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jhenifer__kelly,jhenifer__kelly,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
yasminsodree,yasminsodree,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
w.b1a_,w.b1a_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
anajulialimasobral,anajulialimasobral,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
espaco_gislaine_hair8,espaco_gislaine_hair8,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
tokfrioarcondicionado.rv,tokfrioarcondicionado.rv,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
leya_montenegro,leya_montenegro,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
dinair_furtado,dinair_furtado,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
doriney_machado_dos_santos_,doriney_machado_dos_santos_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jaynee_silva01,jaynee_silva01,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
joaopedromendesmtb,joaopedromendesmtb,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
iisa.ww,iisa.ww,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
__gideones__,__gideones__,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
ramissamlopes,ramissamlopes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
sayumi_saka,sayumi_saka,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cyane_2981,cyane_2981,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
alinesbandeira,alinesbandeira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
liviasantosz__,liviasantosz__,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
soaresser7890,soaresser7890,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
ezielmusica,ezielmusica,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
xlr.lulu,xlr.lulu,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
renyfelix,renyfelix,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,5
tauanesantoss_0,tauanesantoss_0,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,7
nick__.priivss,nick__.priivss,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
paula.thome,paula.thome,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
marlenesousa929,marlenesousa929,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
darckjoa,darckjoa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
miriannana9,miriannana9,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
emanuelly.mq,emanuelly.mq,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
ranyy.vieira,ranyy.vieira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
josimorais.gui,josimorais.gui,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
srgabrielmaia,srgabrielmaia,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
san.t_08,san.t_08,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
prof_adrianasilva,prof_adrianasilva,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
braidsbyevy_,braidsbyevy_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
leidi_vitor_,leidi_vitor_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
nossoamiguinho_revista,nossoamiguinho_revista,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cremildadefarianeto,cremildadefarianeto,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
mvc.cidaveloso,mvc.cidaveloso,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
mariavitoria_nunes_s2,mariavitoria_nunes_s2,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jessica.batista.ds,jessica.batista.ds,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
aninha._62,aninha._62,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
geo.crvg,geo.crvg,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
colegiorochalima,colegiorochalima,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
oitimsky,oitimsky,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
estudante_de_atitude_alfaomega,estudante_de_atitude_alfaomega,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
julianetravassosoliveira,julianetravassosoliveira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
maduamarall,maduamarall,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
suelia.silv4,suelia.silv4,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
g_.11r,g_.11r,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
pdaniiila,pdaniiila,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
prof.herika,prof.herika,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
taniarotfreitas,taniarotfreitas,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
karoll.ts5,karoll.ts5,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
elianasampaio19,elianasampaio19,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
yasantx,yasantx,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
plantandoofuturocepi,plantandoofuturocepi,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
anaclarasilva6258,anaclarasilva6258,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
st.rayssaaa,st.rayssaaa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
caique_30,caique_30,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
nathy_laurielly,nathy_laurielly,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
suelaineteixeiraperes,suelaineteixeiraperes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
michewk,michewk,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
vlg_ktln,vlg_ktln,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
eliasfranciscoanjos,eliasfranciscoanjos,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
carolaraujodel,carolaraujodel,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
elissandra_ssantos,elissandra_ssantos,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
celinacaetano9,celinacaetano9,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
thais_borg3s,thais_borg3s,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
weslayne_diniz,weslayne_diniz,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,9
profa.anesilvaa08,profa.anesilvaa08,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
atitudecepama,atitudecepama,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luisagarciafs_,luisagarciafs_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
tales_porti,tales_porti,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_vieiracarlos_,_vieiracarlos_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
flaviafsouzasilva,flaviafsouzasilva,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
deusa_2750,deusa_2750,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
blogxuxu,blogxuxu,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
niusa.rodrigues.50,niusa.rodrigues.50,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_cmeab_,_cmeab_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luiz_hrq.00,luiz_hrq.00,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
rafton.rezende,rafton.rezende,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
bragaizabellaa,bragaizabellaa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
manoelnasser,manoelnasser,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,10
arianytavares07,arianytavares07,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
prof.eder.andrade,prof.eder.andrade,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
lucia_couto11,lucia_couto11,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
synara_priv_,synara_priv_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
vitoria_cand.12,vitoria_cand.12,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
lourdes.4547,lourdes.4547,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
leilane_tsro,leilane_tsro,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
socorropresciliano,socorropresciliano,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
ana_monteirozz,ana_monteirozz,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
andressa_htw,andressa_htw,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_nicolly_stefane,_nicolly_stefane,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
suleinefreitas,suleinefreitas,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
eo_ryquelm,eo_ryquelm,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
w_yamamoto__,w_yamamoto__,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
mariadu_c.s,mariadu_c.s,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
itz.hearttcore,itz.hearttcore,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
jurcimasoares,jurcimasoares,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
luciana.docarmo.1485,luciana.docarmo.1485,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
elaynee_silva1,elaynee_silva1,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
diego_silva_2024,diego_silva_2024,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
izabela_pb,izabela_pb,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
kaua.olv.ofc,kaua.olv.ofc,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
nauannaoliveira,nauannaoliveira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cepibartolomeu,cepibartolomeu,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luizdiaspaesleme,luizdiaspaesleme,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
sirlaine96torres,sirlaine96torres,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
kayo.nxp7,kayo.nxp7,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
mouracarrijo,mouracarrijo,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
caroline.rosa.7503,caroline.rosa.7503,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cepgsd,cepgsd,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,8
lluizx07,lluizx07,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
alberto.ij,alberto.ij,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
marciaizabelrodriguesxavier,marciaizabelrodriguesxavier,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
beatrizdepaula.s,beatrizdepaula.s,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
ferferlopes,ferferlopes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
samylla.freitas,samylla.freitas,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
stefany.yxs_,stefany.yxs_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jorge.henrique3103,jorge.henrique3103,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
weslaine_ferreira,weslaine_ferreira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
isa.cristinaas,isa.cristinaas,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
pedro_chess_,pedro_chess_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
milly_.73,milly_.73,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_heloizaa_s,_heloizaa_s,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
general.wesley,general.wesley,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luizfgarces,luizfgarces,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
basilirio_neto,basilirio_neto,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
estefany_wxyy,estefany_wxyy,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
geoovannamorais,geoovannamorais,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
karlascabral,karlascabral,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,5
anaaluizaanunes_,anaaluizaanunes_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
araujoo_lcs,araujoo_lcs,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
mariaeugeniacantora,mariaeugeniacantora,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cfsarahem_,cfsarahem_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
amillabrd,amillabrd,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
lucascunhafilo,lucascunhafilo,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
ibrunobernardes,ibrunobernardes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
ane_cardoso_,ane_cardoso_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
slt.byy,slt.byy,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
jullianna_teles,jullianna_teles,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
addnunes,addnunes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
02.05.08k,02.05.08k,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
t4ylor.fsa,t4ylor.fsa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jordanamarthins,jordanamarthins,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
daian5207,daian5207,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
coju_seduc_go,coju_seduc_go,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
terceiro_2k24,terceiro_2k24,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
thiago_ribeiro_62,thiago_ribeiro_62,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
esth.er_santos,esth.er_santos,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
valdo_matematica,valdo_matematica,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
isaramos.jxs_020.60,isaramos.jxs_020.60,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,10
jhoneir,jhoneir,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
leiliane6403,leiliane6403,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
marialeticia.rezende,marialeticia.rezende,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luanalu.magalhaes,luanalu.magalhaes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,8
cf_m3nd3s,cf_m3nd3s,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_rcsla,_rcsla,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
nicolevilarinho,nicolevilarinho,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
thyalitaalves,thyalitaalves,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
babicastrob_,babicastrob_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
massonvitotria,massonvitotria,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
juliana_braz__,juliana_braz__,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
sauteoficial,sauteoficial,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
priscillastefane,priscillastefane,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
thelison_ferreira,thelison_ferreira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
isaque_.inacio,isaque_.inacio,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
caiox_xvt,caiox_xvt,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
nalauramouraa,nalauramouraa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
estella.cstx_,estella.cstx_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
fatimagavioli1,fatimagavioli1,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
amandavsdutra,amandavsdutra,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,5
edineide678,edineide678,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,12
cristinasouzapsicopedagoga,cristinasouzapsicopedagoga,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
jacqueline.holanda.566,jacqueline.holanda.566,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
leandrwsoares,leandrwsoares,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
dorian_carneiro,dorian_carneiro,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
carlosvshow,carlosvshow,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
prof.soniasouza,prof.soniasouza,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
helena_cris_souza,helena_cris_souza,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
tulio.augusto.lobo_,tulio.augusto.lobo_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
samucsfd,samucsfd,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
mairlap,mairlap,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
programaouvireacolher,programaouvireacolher,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
weinergomes,weinergomes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
virginiafcf,virginiafcf,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
_mariapaulalg,_mariapaulalg,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
geeja_seduc_go,geeja_seduc_go,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
whitejoana,whitejoana,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
lucindafreese,lucindafreese,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
prof.ricardo.tavares,prof.ricardo.tavares,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,8
_fernanda_carol,_fernanda_carol,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
imssopretty,imssopretty,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
psi.cassiagoncalves,psi.cassiagoncalves,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,12
letrasueg2022.1,letrasueg2022.1,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
ceciliadelima,ceciliadelima,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
serge.santos,serge.santos,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
prefeituradeisraelandia,prefeituradeisraelandia,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
reinaldogregoldo,reinaldogregoldo,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
divinands,divinands,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
welliton_vale,welliton_vale,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
seduc.mt,seduc.mt,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,7
nayrampassos,nayrampassos,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
luzimarguima,luzimarguima,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
nubiaborgesgm,nubiaborgesgm,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
biancaverly,biancaverly,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,7
con_ehd,con_ehd,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
maneventura2024,maneventura2024,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
greciyelledealmeida,greciyelledealmeida,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
josisantosbejato,josisantosbejato,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
brunocoutrim,brunocoutrim,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
waldivinorodriguesdepaula,waldivinorodriguesdepaula,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
alz_solucoes,alz_solucoes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
prof_karol_mendes,prof_karol_mendes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
celmaaguiar1,celmaaguiar1,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
marcilenebandrade,marcilenebandrade,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
franciscoalzira,franciscoalzira,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
edenialves,edenialves,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,5
rose.ly462,rose.ly462,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
jessicasferreira106,jessicasferreira106,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
_aninhaaaaaxx,_aninhaaaaaxx,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
philosphilia,philosphilia,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
francisferreirafranco,francisferreirafranco,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,7
alesiqueirinha2018,alesiqueirinha2018,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
gerencia.profissional_,gerencia.profissional_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,5
marcos.bio,marcos.bio,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
ariel_barros.27,ariel_barros.27,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
cregoiatuba,cregoiatuba,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
talitaraquel.ferreiralima,talitaraquel.ferreiralima,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
divinadio354,divinadio354,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
trindadeabraiao,trindadeabraiao,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,4
patricia_csouza,patricia_csouza,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
kaylla_isabelly,kaylla_isabelly,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
vanessacarvalho_go,vanessacarvalho_go,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
gabriiel__rochaa,gabriiel__rochaa,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
cavalcante63,cavalcante63,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
gessicag_b,gessicag_b,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,7
ana._.monique,ana._.monique,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
anonymous.do.cecc.cora,anonymous.do.cecc.cora,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
edileuza_mr234,edileuza_mr234,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
jc_rodriguesz,jc_rodriguesz,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,6
lasara_marta,lasara_marta,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
marte.linda,marte.linda,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
f.s_aldemir_,f.s_aldemir_,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
chikaoluz,chikaoluz,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,3
eu.jordanapires,eu.jordanapires,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
rosimeireestergomes,rosimeireestergomes,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
_castroo._b,_castroo._b,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
rose.c.amaral,rose.c.amaral,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
sfveronyca,sfveronyca,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,1
samuel.gc18,samuel.gc18,False,Seguir,1,curtidas_completo_seducgoias.csv,2025-08-12,2
