data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado_extra,status_conta
2025-04-24T15:10:08.000Z,,sala_do_empredeendedor_div_to,sala_do_empredeendedor_div_to,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/473781406_1983143958832836_1334220926070170370_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=1HKFF1HP8uYQ7kNvwECar_E&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSZuaCOVfoDmvzbD8DDZIpHekbFWhEuy8RbkLqJKg_Wnw&oe=68830A0C&_nc_sid=8809c9,Seguir,g.co/kgs/5kEXi2m sala_do_empredeendedor_div_to 234 234 398 398 305 305 Sala do Empreendedor/Divinópolis do Tocantins-TO Serviço público Ligação e Whatsapp: (63) 992292423 Atendimento das 07:00 ás 13:00 Na prefeitura municipal de Divinópolis-TO. Cursos ✅,234,234,398,,False,Pública
2024-12-16T18:00:36.000Z,,hidesenna,hidesenna,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/36824368_203384613838079_6818292262078775296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEtktOBiJxDoPEcmqN_YZNOm8AVJbPrCIo0x5aO-jL8WpBb-UW9bp93O5C-tB86AoI&_nc_ohc=-WsbkJNpk7kQ7kNvwEOm8pq&_nc_gid=iFh5Ib8HTs6hddC9bvxwXw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTmdXHvU_50rnQhFzny3CYDZrs9Gp82sgyDEc-ImiF-mw&oe=688320D5&_nc_sid=8809c9,Seguir,hidesenna 20 20 885 885 2.092 2.092 Hide Senna Graduada em Letras; Pós-graduada em Gestão de Pessoas; Pós-graduada em Psicologia Positiva no Desenv. Humano; Analista... mais Graduada em Letras; Pós-graduada em Gestão de Pessoas; Pós-graduada em Psicologia Positiva no Desenv. Humano; Analista ... mais mais www.linkedin.com/posts/hid%C3%AA-senna-de-sousa-soares-01492712a_activity-6754779080073342976-Xqp9,20,20,885,https://www.threads.com/@hidesenna?xmt=AQF0zpAWVF5hZUJ88n8Xc7qOuLx9f1cXKgr-4sqnVacYoO4,False,Pública
2025-04-24T15:10:08.000Z,,guiomarmoraiis,guiomarmoraiis,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499333090_18502087789052591_6047193025851695325_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=EYho3KGALZsQ7kNvwEJqYXZ&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSyRcD2fAT8jRMi3a9JBarVWfxQX526rawZh69LGR4r2A&oe=68832690&_nc_sid=8809c9,Seguir,guiomarmoraiis 97 97 2.056 2.056 1.147 1.147 Guiomar Morais | Economista | Crédito Rural e Empresarial ... mais mais contate.me/ios/apexconsultoria José Salvador - BA Reels Na cozinha Ensaio 🎓 Formatura A fazenda 2º ed José Salvador - BA Reels Na cozinha Ensaio 🎓 Formatura A fazenda 2º ed,97,97,2056,,False,Pública
2024-12-16T13:00:37.000Z,,gestoragabi,gestoragabi,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/517968100_18030779711694000_6794645801614873910_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=IybXORM5bTsQ7kNvwF20yER&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQlABICP1OQwESCrR_6Np1cyEHGEgQp1OBrQ5FStP3-ng&oe=688324F3&_nc_sid=8809c9,Seguir,,424,424,1908,,False,Erro inesperado
2025-04-24T15:10:08.000Z,,layalaistofel,layalaistofel,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/299525037_364590329198845_6872663698853337336_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=dzHew9xHMlkQ7kNvwEgKQLF&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT9zK29oemY2e4_2KeGFZVUQryjk0Ralpd5NaLdX2PRJg&oe=68833C47&_nc_sid=8809c9,Seguir,layalaistofel 705 705 2.806 2.806 4.253 4.253 Layala Istofel ... mais mais #livros #paixão #missãosebrae_2 Maceió🇧🇷 #meuchamado #tobby #Atlanta 🇺🇸 #Tennessee 🇺🇸 #Washington 🇺🇸 #missãosebrae #livros #paixão #missãosebrae_2 Maceió🇧🇷 #meuchamado #tobby #Atlanta 🇺🇸 #Tennessee 🇺🇸 #Washington 🇺🇸 #missãosebrae,705,705,2806,https://www.threads.com/@layalaistofel?xmt=AQF0u3sixZvWBXc1c25KxfyMUdJc6Ly4NP6mhlMaHTv72qM,False,Pública
2025-04-24T15:10:08.000Z,,rafael.leite,rafael.leite,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491443246_18477292477068278_2397191333621319512_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=Mrzycq_6htcQ7kNvwGWYmWs&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRwMRt8b1RMNJPuQ09YAkguHnQREAv5B8PuEi1-hDeehQ&oe=688335DF&_nc_sid=8809c9,Seguir,rafael.leite 29 29 902 902 852 852 Rafael De Azevedo Leite,29,29,902,,False,Pública
2024-11-10T13:00:12.000Z,,odiloj,odiloj,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/324928332_568317595180211_7362260982024215507_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEZ3JtIf1ivZ8Zni-VR-57hf3u80aoq_fsuylVdu0cXUmubKlHBVicnpMCQdvecgMM&_nc_ohc=xH9Uso7rnikQ7kNvwF41IYc&_nc_gid=pb0lbyJzM6K0tCxJpHi7rQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRYTbNfb6IsfceVE-h_wlST-wiE2lw0ubNotM6ibL4Fig&oe=68833B7D&_nc_sid=8809c9,Seguir,odiloj 68 68 832 832 809 809 Odilo Junior,68,68,832,,False,Pública
2025-04-24T15:10:08.000Z,,otonielandradefilho,otonielandradefilho,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/504869718_18068556983088185_6739143179300337408_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=FAwgKntP1SUQ7kNvwFIidnQ&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQZ6fORg5CRV3L6MpCj0mKqSazEPOMjMP9cbCoHp1D-cw&oe=68831F2E&_nc_sid=8809c9,Seguir,,216,216,946,,False,Erro inesperado
2025-04-24T15:10:08.000Z,,allinevera7,allinevera7,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/298735966_209189348103770_5670124554936006700_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=6m5gpIgn_KkQ7kNvwFd6elu&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSUw0WQxNJJROujQwFyjFrilAMbOMevvDJJrP6ZjvjaPA&oe=68832E4C&_nc_sid=8809c9,Seguir,allinevera7 28 28 217 217 2.358 2.358 Alline Vera,28,28,217,,False,Pública
2025-04-07T20:47:38.000Z,,abase_sebraeestaduais,abase_sebraeestaduais,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/278003035_719591366125824_813988067687638283_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFgUU03GnZsSqhgKwDQt73tVw95oi2vIergpwCytScs4ZZIi1i6ZMbhejpGXuTpn6U&_nc_ohc=x0DzEkxldXEQ7kNvwF46Sqe&_nc_gid=SEZsj640cPI9lOIdRQCkNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTxkesnvKYW9EEle14lpMPMwqfZ-1-5GSmC5LdMQ5PPxQ&oe=68830BE2&_nc_sid=8809c9,Seguir,"linktr.ee/abase_sebraeestaduais abase_sebraeestaduais 1.371 1.371 3.653 3.653 159 159 Assoc. Brasileira Sebrae/Estaduais Empreendedor(a) Somos a Abase, mas pode nos chamar também de 27 Sebrae's do Brasil. Conheça mais no site.",1371,1371,3653,,False,Pública
2025-04-24T15:10:08.000Z,,lucas_coxta_,lucas_coxta_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/519594574_18410575084129888_7822055838886414214_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QH2zGxn1FQQQeAH0LB2nPGFKrkdjplIlyGJtD34jFAjFWLxWktdLqAHZPMENIKfUa4&_nc_ohc=FoBIEGwy45AQ7kNvwEGyrh4&_nc_gid=CkQ4VElADma262m_dayOZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTBsFhCMbBbk4EdBTpm0IU3TBasApM4LbSSlhFXI1jH3A&oe=6883141A&_nc_sid=8809c9,Seguir,lucas_coxta_ 8 8 1.796 1.796 1.277 1.277 Lucas Costa,8,8,1796,https://www.threads.com/@lucas_coxta_?xmt=AQF01MMIt3OkGqJVr7HwP8LuEe0cuPlwesXknifejI1MfNM,False,Pública
2024-12-16T13:00:37.000Z,,erikacgomes,erikacgomes,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/472301638_601866942430235_2595844601703951150_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=gfiyHienGncQ7kNvwHZPcbu&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQhGWFZ42M-oVLraV-SjLVjEBjvy9YP9MhmbNK2f1MQvQ&oe=688320EE&_nc_sid=8809c9,Seguir,erikacgomes 47 47 662 662 770 770 Erika Cirqueira Gomes ✨🍃💙 📍Palmas - TO SP 👩🏽‍💻💼 BSB BA CE TO RS SP 👩🏽‍💻💼 BSB BA CE TO RS,47,47,662,https://www.threads.com/@erikacgomes?xmt=AQF0ax-SemcxmOsU8Wza6UXx23UBefxmbqZg8nlO8Ro5QQc,False,Pública
2025-06-24T19:11:32.000Z,,legalizetocantins,legalizetocantins,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/425516411_768195871864741_797354995834141737_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=ROKAt3t3_cwQ7kNvwELknQf&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRMqQ082FVvYlZk9Gv7N51EOA44LNYhceKSoQDSAMg2Hg&oe=688316A7&_nc_sid=8809c9,Seguir,wa.me/5563991119963 legalizetocantins 2 2 8 8 30 30 Legalize - Licenças e Alvarás 📄Emissão Alvará do Corpo de Bombeiros 👨🏽‍🚒Curso de Brigada de Incêndio 📑Consultoria Online 🧯Aluguel de Equipamentos de... mais 📄Emissão Alvará do Corpo de Bombeiros 👨🏽‍🚒Curso de Brigada de Incêndio 📑Consultoria Online 🧯Aluguel de Equipamentos de ... mais mais,2,2,8,,False,Pública
2025-06-24T19:11:32.000Z,,walquerino,walquerino,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/476857166_1172370940926363_4505693664366238302_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=cJLbCfT6LjEQ7kNvwG8Y1vS&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSBNTy2jac_Gh2QHL_8CyXhtB4Hff0bYUJ3tOkkXnh0Aw&oe=6883222E&_nc_sid=8809c9,Seguir,walquerino 19 19 1.568 1.568 1.681 1.681 Walquer Neves Blog pessoal 🔴Divinópolis-To ⚫️SARGITARIANO♐️ 🔴FLAMENGUISTA NATO ⚫️ “No teu sorriso hoje eu quero viver…”🎶💞 ... mais 🔴Divinópolis-To ⚫️SARGITARIANO♐️ 🔴FLAMENGUISTA NATO ⚫️ “No teu sorriso hoje eu quero viver…”🎶💞 ... mais mais Baby👶🏻,19,19,1568,https://www.threads.com/@walquerino?xmt=AQF0Vy-eEP4DIIAmNJ6WIKaUBRDdED-DIQGgWEbK8EnJup0,False,Pública
2025-06-24T19:11:32.000Z,,janainagoetten,janainagoetten,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/487224006_1185775809856899_210817039742133979_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=GdXNemb3ZloQ7kNvwFf1_z0&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRXHrOAsEWVMY5QiP8A3CMhXzkNLahK9thjQNKKs7CDtQ&oe=68833AA2&_nc_sid=8809c9,Seguir,janainagoetten 402 402 976 976 959 959 Janaína Goetten Feitosa ... mais mais,402,402,976,,False,Pública
2025-06-24T19:11:32.000Z,,eliwania.santos,eliwania.santos,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/501202708_18311654299231118_7632265942096267085_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=heJgTNMgFWsQ7kNvwFgfqa4&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfS912FigJB0boGt6VujBdiZXVgvAHMYjOg3s4HCCj08Iw&oe=68833FA2&_nc_sid=8809c9,Seguir,eliwania.santos 697 697 1.574 1.574 1.478 1.478 Eliwania Dos Santos Silva ... mais mais,697,697,1574,,False,Pública
2024-12-16T18:00:36.000Z,,renata.mourasimas,renata.mourasimas,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/462468450_9454283527919081_5029128734988277094_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEtktOBiJxDoPEcmqN_YZNOm8AVJbPrCIo0x5aO-jL8WpBb-UW9bp93O5C-tB86AoI&_nc_ohc=Y26-6nc6fdwQ7kNvwHbSLXU&_nc_gid=iFh5Ib8HTs6hddC9bvxwXw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSYa_MXqYFPyMAHgTSVJ-QvFimr3yyiXWKq8BNoMLmxzg&oe=68831106&_nc_sid=8809c9,Seguir,Renata Moura Simas renata.mourasimas 349 349 4.895 4.895 6.792 6.792 Filha amada de Deus Gerente Regional Vale do Araguaia SEBRAE -TO Palestrante e mentora Mãe de dois 💙🩷 Eu vou,349,349,4895,https://www.facebook.com/profile.php?id=100002211123745&ref=_ig_profile_ac,False,Pública
2025-06-24T19:11:32.000Z,,dourado_lilia,dourado_lilia,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/476723553_629370459638049_8690506046693434944_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=qroS3H9SVakQ7kNvwHliUJt&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTOPQULD-M1NZnjg9uotwkPrfjrb35TsDWFdoPzVbHkQg&oe=68830F61&_nc_sid=8809c9,Seguir,"dourado_lilia 677 677 2.408 2.408 465 465 Lilia Dourado Criador(a) de conteúdo digital Pedagoga Cristã Se existe algo de bom em mim, certamente é Cristo✝️ Destaques Destaques Destaques",677,677,2408,https://www.facebook.com/profile.php?id=100004407139282&ref=_ig_profile_ac,False,Pública
2024-12-16T13:00:37.000Z,,fabrizziajunqueira,fabrizziajunqueira,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/307673531_807568826955667_75805659510611760_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=KWY7Caw8Cr8Q7kNvwEuDPt7&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQAIt3AWRe77uKtyXceZuhmqmMpFxWCiyi7zr6d5WIiMQ&oe=68831B27&_nc_sid=8809c9,Seguir,fabrizziajunqueira 925 925 5.979 5.979 2.577 2.577 by Fabrizzia Wanderlei👩‍🍳 📌Eng.Alimentos.Transformando negócios de Alimentação/Orgulho em Nutrir c/ qualidade segurança Consultora Alimentação... mais 📌Eng.Alimentos.Transformando negócios de Alimentação/Orgulho em Nutrir c/ qualidade segurança Consultora Alimentação ... mais mais api.whatsapp.com/send?phone=5563984065306 São Paulo Fispal2022 Risotolowcarb Bolodefubá zero Bate papotaolev São Paulo Fispal2022 Risotolowcarb Bolodefubá zero Bate papotaolev,925,925,5979,,False,Pública
2024-12-16T18:00:36.000Z,,antonioferreiradm,antonioferreiradm,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/503125991_18509760409059159_2862703847581914480_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEtktOBiJxDoPEcmqN_YZNOm8AVJbPrCIo0x5aO-jL8WpBb-UW9bp93O5C-tB86AoI&_nc_ohc=L3_Sg_F05GUQ7kNvwFZWYFa&_nc_gid=iFh5Ib8HTs6hddC9bvxwXw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR_HogkAktkwIexVzVwwq1Pi2vhSIB18mqIBa35nbfoBQ&oe=68831B58&_nc_sid=8809c9,Seguir,"antonioferreiradm 66 66 1.408 1.408 706 706 Antônio Ferreira Paraense de ❤️🌎✈️ TO🔃PA 📍 Palmas - TO Vai dar certo! E se não der, a gente tenta de novo. PB RN AL PE TO SP RJ PA MA BSB PB RN AL PE TO SP RJ PA MA BSB",66,66,1408,https://www.threads.com/@antonioferreiradm?xmt=AQF0yUW3cSIgd4NM8xV9NObSYVvh6ZdJyqrXNW1t-Ta8P8M,False,Pública
2025-06-24T19:11:32.000Z,,bhrunnor,bhrunnor,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/503382280_18505039687034585_4656311630248923595_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=KXKmbTKJLSQQ7kNvwHtv_JP&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRRZi000wEokxGm6k4-SrZW9t7Ohvz-D8C6dtoUSgdP7w&oe=6883400B&_nc_sid=8809c9,Seguir,bhrunnor 30 30 1.726 1.726 1.869 1.869 Bruno Rodrigues Blog pessoal Corrida I`m Serras Gerais Taquaruçu Floripa SC Goiás Pará Brasília SP Desafio 220⚡️ Maranhão Rio de Janeiro Corrida I`m Serras Gerais Taquaruçu Floripa SC Goiás Pará Brasília SP Desafio 220⚡️ Maranhão Rio de Janeiro,30,30,1726,,False,Pública
2025-06-24T19:11:32.000Z,,naianichueng,naianichueng,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/514589275_18516182029012317_7749681705293916601_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=NjpGeGJRIcQQ7kNvwEPF4lj&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR0BHFPssYLf6B_fROGpD3PX-FP96KgDPCA6GwO05B8aA&oe=68830FF3&_nc_sid=8809c9,Seguir,naianichueng 67 67 2.652 2.652 2.642 2.642 Naiani Chueng,67,67,2652,,False,Pública
2025-06-24T19:11:32.000Z,,jalapaonoticias.com.br,jalapaonoticias.com.br,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/334651392_3647950955448668_7168061239193621248_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=7gOvr75zaBUQ7kNvwH0Lm8Q&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTk61H1wwWoawqj1lvjqR_MEe1KqR8QNhnYlBqG_xMSmw&oe=68833047&_nc_sid=8809c9,Seguir,,6426,6426,751,,False,Erro inesperado
2025-06-24T19:11:32.000Z,,myllemc_,myllemc_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/469948557_1675151046749916_5511651952538509700_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=LPIq3neoMIEQ7kNvwEK5NXn&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTpZ2ywWpmpiHgeLYl2YfjnCYReeepKKi1TIGMjS5SpBg&oe=68830F4A&_nc_sid=8809c9,Seguir,myllemc_ 6 6 772 772 610 610 . 📌📚 . 📍𝐓𝐎 - 🇧🇷 - 🇮🇱 . 📌📚 . 📍𝐓𝐎 - 🇧🇷 - 🇮🇱,6,6,772,,False,Pública
2025-06-24T19:11:32.000Z,,grazypalmas,grazypalmas,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/324393959_894388348354767_4311546189612146569_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=qw3tEaFkcmwQ7kNvwGHK3LY&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfS2mTkoeo3cr_Jotkld80AAMqFeQ0iqo-HbLOOQM8LOFQ&oe=68831E38&_nc_sid=8809c9,Seguir,grazypalmas 379 379 2.294 2.294 2.093 2.093 Grazielly Oliveira Blog pessoal Arezzo Palmas Arezzo Palmas Devocional Filhinhos Família Arezzo Palmas Devocional Filhinhos Família,379,379,2294,https://www.threads.com/@grazypalmas?xmt=AQF0ia49EgsWvHXzrxlrhHQjy_D9enTFLlpfCzPrMSpyMN8,False,Pública
2024-07-21T13:00:35.000Z,,ma_merces,ma_merces,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/365588879_2928549600611800_7373518303185413676_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFjojbQhKPMWcDwkzV5TlhUaYHDUqIsSzPCRn7mR3h8FNcgPCIc1Du8W4Yof_RaPZQ&_nc_ohc=XMLYyvoHP5wQ7kNvwFeNj-D&_nc_gid=BbhxfXUTDsFPIXMaKBsQZQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTJVQQqsuVFDLmIPB1Vjczjryb4QTu5RrkhH3C5S2sYpQ&oe=6883352A&_nc_sid=8809c9,Seguir,ma_merces 290 290 4.216 4.216 3.937 3.937 Maria Mercês / Administradora ... mais mais Pernambuco Jalapão - TO Rio de Janeiro Balneário Camb. Maceió Arraial do Cabo Pernambuco Jalapão - TO Rio de Janeiro Balneário Camb. Maceió Arraial do Cabo,290,290,4216,,False,Pública
