data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado_extra,status_conta
2022-12-25T14:11:02.000Z,,monicarodrigues_87,monicarodrigues_87,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/475193305_1997358097455234_3079665995884083539_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=0C5_5UGnj34Q7kNvwEozIr4&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ0XR5C_h-GixXaz1bC8YbDleeGRuQPCyFsPJD_UUoVHg&oe=68880C74&_nc_sid=8809c9,Seguir,monicarodrigues_87 1 1 2.718 2.718 1.400 1.400 Mônica Rodrigues  ... mais mais,1,1,2718,https://www.threads.com/@monicarodrigues_87?xmt=AQF0hUsXF_9yBcm0VoWvchOt6L601kHkJlgWoHHWqz0xEqQ,False,Pública
2021-08-08T16:24:11.000Z,,matoshariany,matoshariany,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/471823744_9240234899344463_1509338150361529096_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=XKmm62-R-qAQ7kNvwFEbHTh&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTnPAFJBYDCWDYCD6RnRuI2qvww7coddH5YuAVyKLLOJA&oe=6887F24D&_nc_sid=8809c9,Seguir,matoshariany 18 18 635 635 803 803 Hariany Matos,18,18,635,,False,Pública
2021-08-08T16:24:11.000Z,,hallanamerlyn,hallanamerlyn,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/517373860_18485920927069335_9026516525560116479_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=Y6Q6JckUVXoQ7kNvwEdztRW&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSE982Uo469_VSCpWiNjE8aqZ9hlm_yI_ixZCEsOn8gwA&oe=68881645&_nc_sid=8809c9,Seguir,hallanamerlyn 191 191 2.090 2.090 1.962 1.962 𝐻𝑎𝑙𝑙𝑎𝑛𝑎 𝑚𝑒𝑟𝑙𝑦𝑛🌸,191,191,2090,https://www.threads.com/@hallanamerlyn?xmt=AQF0Kf9g1J1n3_8ycv2PmsKmt-oPptsOEr_IcDw65kVU4LM,False,Pública
2021-08-08T16:24:11.000Z,,mariaclaracoelho223,mariaclaracoelho223,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/228404321_538516314073337_1920329272857658768_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=CSVhFyFFy1oQ7kNvwHHq1LM&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSw80s3wwastFF06N9ZDTZrtrzND-tWfLhyowPo2sBJzg&oe=6887FDAF&_nc_sid=8809c9,Seguir,mariaclaracoelho223 11 11 1.289 1.289 2.513 2.513 Maria Clara Dias De Almeida ♥️♥️ TBT ♥️ Destaques Destaques ♥️♥️ TBT ♥️ Destaques,11,11,1289,,False,Pública
2021-03-29T19:48:23.000Z,,patysmoraes04_,patysmoraes04_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/200724789_192075109491572_169466147225971434_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFj-sDKEsfCgZku3hS12PFpCyy3tJJ5_s3Da1rftUaRkCAyUs5TFLBxhEt-B2ha9kA&_nc_ohc=hNJx_gpM7VUQ7kNvwGUxBXv&_nc_gid=Gihr4-MdCSSdKyBvaekQMw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSZEzO6Q_Jn5oY5-EFtX9u3FvZDLeNBmh1YJCB8XCmXVg&oe=6887ED0B&_nc_sid=8809c9,Seguir,patysmoraes04_ 17 17 2.851 2.851 7.500 7.500 Patricia Moraes Administradora 👥♈️Ariana🐏 Advogada em formação📚🎓🔰 Mãe dos príncipes: Darci Neto&Carlos Eduardo👬💕 Mãe&Pai minha saudade... mais Administradora 👥♈️Ariana🐏 Advogada em formação📚🎓🔰 Mãe dos príncipes: Darci Neto&Carlos Eduardo👬💕 Mãe&Pai minha saudade ... mais mais,17,17,2851,https://www.threads.com/@patysmoraes04_?xmt=AQF0mqXURRMB2tFnb5orHa7CoXumWpJTvnPp8OO2FdFiJFE,False,Pública
2021-08-08T16:24:11.000Z,,solaracquapark,solaracquapark,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/459064225_515433664638222_8342106803884965493_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zODUuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=8zaTcEOBYnsQ7kNvwFI7H7E&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSkScSipRne9MexBmJ3DRrAiD_5YofXPY55AbGpr2p3IA&oe=688811F2&_nc_sid=8809c9,Seguir,"solaracquapark 1.167 1.167 18,4 mil 18,4 mil 22 22 Solar Acqua Park - Paraíso do Tocantins Parque aquático Seja sócio usuário pagando centavos por dia! 🏝16 anos proporcionando entretenimento, gastronomia e eventos 🏊‍♀️O parque... mais Seja sócio usuário pagando centavos por dia! 🏝16 anos proporcionando entretenimento, gastronomia e eventos 🏊‍♀️O parque ... mais mais api.whatsapp.com/send?phone=5563984447074&text=%E2%80%9COi%2C+eu+vim+do+seu+perfil+no+Instagram%21%E2%80%9D Acqua Park Comunicado Solar Center Golpistas Jardins Solar Nobre 👑 Solar Golden ⚜️ Confras Gastronomia Acqua Park Comunicado Solar Center Golpistas Jardins Solar Nobre 👑 Solar Golden ⚜️ Confras Gastronomia",1167,1167,18400,,False,Pública
2021-03-29T19:48:23.000Z,,lilianrodriguessilva,lilianrodriguessilva,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/471631677_577091931626671_4158271880156590991_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFj-sDKEsfCgZku3hS12PFpCyy3tJJ5_s3Da1rftUaRkCAyUs5TFLBxhEt-B2ha9kA&_nc_ohc=HVz0W96lw4sQ7kNvwGYusJN&_nc_gid=Gihr4-MdCSSdKyBvaekQMw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSWSp1Uqn-OyZSXLgQrkKmv4jqfSDYy1P7xbla7P6tjAw&oe=6887E6D1&_nc_sid=8809c9,Seguir,lilianrodriguessilva 114 114 667 667 2.231 2.231 Lilian Rodrigues Silva,114,114,667,,False,Pública
2022-12-25T14:11:02.000Z,,natifit_nataliagodoy,natifit_nataliagodoy,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/73323099_1315534601958876_4314932215252254720_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDYuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=LFXZJp48Q-0Q7kNvwGIhZju&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQWJ9OJNUEAaipMzvMYFrScD-dzxW6SrjMs2uc4o30kcw&oe=68880601&_nc_sid=8809c9,Seguir,natifit_nataliagodoy 163 163 2.023 2.023 1.462 1.462 Natália Godoy ... mais mais,163,163,2023,,False,Pública
2021-08-08T16:24:11.000Z,,rose_silva1422,rose_silva1422,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/467778132_1019435236535404_2538676355746754214_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=HADvwqueDEUQ7kNvwF2MHWq&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRow6Ve62euTbecibUTV_Frp1zBosfyl7LGCwWq20TotA&oe=68881354&_nc_sid=8809c9,Seguir,"rose_silva1422 23 23 1.396 1.396 6.544 6.544 Rose Silva Da medo, amar o que a morte pode tocar .",23,23,1396,https://www.threads.com/@rose_silva1422?xmt=AQF0RHyN-E92nSO9tuyMYPJm3lKfZ-gbwyRGcnXN2x5fA2M,False,Pública
2021-08-08T16:24:11.000Z,,taisatavaares,taisatavaares,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491453430_18502594306027377_8336213579581618046_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=m-bRbS2STs4Q7kNvwFIeA5g&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSYs4JTOltAe9NKTsU3N6V_B91xozbpfk6e08bytvv2FA&oe=688807A3&_nc_sid=8809c9,Seguir,taisatavaares 66 66 10 mil 10 mil 3.432 3.432 TAÍSA TAVARES Médica Veterinária | UniCatólica MT I SP II SP I MT I SP II SP I,66,66,10000,https://www.threads.com/@taisatavaares?xmt=AQF0D_QO5j--gNSFDqpVNx9j7rkpVqsOHlCYR4yLZhftGKk,False,Pública
2021-08-08T16:24:11.000Z,,_jlucassoaares,_jlucassoaares,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491533306_1192701662325962_633690785647633152_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=hQNa4vRIi-sQ7kNvwH93sq7&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQHdJJFwyr2sKXQt4Jb5Ob4Q54oSPVIgO5ITlNpkoBwsA&oe=6887E837&_nc_sid=8809c9,Seguir,_jlucassoaares 0 0 1.172 1.172 1.085 1.085 João Lucas Agronomia 🌱,0,0,1172,https://www.threads.com/@_jlucassoaares?xmt=AQF0cBojEtRKEpBgG60sfQMaa5w9aFI9lvzpQEKFe1mg8qw,False,Pública
2021-08-08T16:24:11.000Z,,piresgeo,piresgeo,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/50768123_1040334329500811_8626580408315674624_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDI0LmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=uQYL9K9xq-wQ7kNvwEUds24&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQRjdZtHXOp9Qfcmsj5Bdqe-sdOfOQe04TGiDQ1BWkBxg&oe=6887FA2A&_nc_sid=8809c9,Seguir,piresgeo 59 59 1.261 1.261 1.038 1.038 Geovana Pires Apenas por diversão •Um ponto no universo• Geovana Pires Apenas por diversão •Um ponto no universo•,59,59,1261,,False,Pública
2021-08-08T16:24:11.000Z,,analuizacarvalho28,analuizacarvalho28,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/239095784_119759800344323_6516238573844730977_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=1TMFFhCTF5kQ7kNvwGjGOoA&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfS6b4o-LG109mAeX9agACGPzIWKEoCkWgVTDhz7HxrRxg&oe=6887F204&_nc_sid=8809c9,Seguir,analuizacarvalho28 14 14 649 649 520 520 Ana Luiza Carvalho Blog pessoal Seja imensidão!💜 Ana Luiza Carvalho Blog pessoal Seja imensidão!💜,14,14,649,,False,Pública
2021-08-08T16:24:11.000Z,,biankinh4,biankinh4,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/358796278_833778138264563_1295354753203680929_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44OTguYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=LCCrbNWGGj0Q7kNvwGgq0e7&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTO7aokxL2ZO6s6e9Tolq3VofanCftyDWf6oTelgdOtJQ&oe=68880E9D&_nc_sid=8809c9,Seguir,"biankinh4 1.036 1.036 1.919 1.919 3.712 3.712 Bianca Costa | Adoradora 🎤 ❤️‍🔥 ""Vivo para que Ele seja exaltado."" 🙌🏻 Vaso nas mãos do Oleiro • Assembleiana Sente a presença? Fica e adora comigo! Bianca Costa | Adoradora 🎤 ❤️‍🔥 ""Vivo para que Ele seja exaltado."" 🙌🏻 Vaso nas mãos do Oleiro • Assembleiana Sente a presença? Fica e adora comigo!",1036,1036,1919,,False,Pública
2021-08-08T16:24:11.000Z,,karollyne199,karollyne199,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/485177238_9477213035697237_1265283386706680739_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=FXttrLS5nWoQ7kNvwHE7R2G&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQkJ-rRXFWRQcJO4zDj9ZDYow6zh7wS8QpwTpsDRKcIYQ&oe=68880869&_nc_sid=8809c9,Seguir,karollyne199 142 142 1.859 1.859 2.335 2.335 Karollyne Sousa Tocantins- Brasil 📍 CMTO-ASCOM,142,142,1859,https://www.threads.com/@karollyne199?xmt=AQF0c4JgsVYf-chmQHvlyk-xYRjfNeNOsNFT2Su_CxXK_c0,False,Pública
2021-03-29T19:48:23.000Z,,dhayanne1,dhayanne1,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/456347525_1827882677701235_2282403676303329381_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFj-sDKEsfCgZku3hS12PFpCyy3tJJ5_s3Da1rftUaRkCAyUs5TFLBxhEt-B2ha9kA&_nc_ohc=U0dAMzppp5MQ7kNvwHYDtEF&_nc_gid=Gihr4-MdCSSdKyBvaekQMw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTv59mXbgDaAs4rSK5M9-dfiudlruM5vGb6iqhwJezZhQ&oe=688813A3&_nc_sid=8809c9,Seguir,dhayanne1 391 391 9.842 9.842 6.793 6.793 Dhayanne Costa ... mais mais 🙏🏻🙏🏻🙏🏻 Família Vovó 🙏🏻🙏🏻🙏🏻 Família Vovó,391,391,9842,https://www.threads.com/@dhayanne1?xmt=AQF01svGOBzt-IcPOCq4fSCWAKLueb67ZailpxJNlQ7oG-I,False,Pública
2021-08-08T16:24:11.000Z,,majoyces,majoyces,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/443822984_789997752847206_5015456044236898669_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QF9qX7lQKdLgRZYqf4GAM5z83P0On8sZgK8PUoM8xzknKvdzkbjiURBuMKigKgyYQM&_nc_ohc=7uDRXQO0S9sQ7kNvwEdWPM6&_nc_gid=159nQTsigmRLbx_i8h8GNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTS_aElPbRAFMcOt9bz8oFcrOYD4RWQwoPjk0gxrjy0Vg&oe=688819C9&_nc_sid=8809c9,Seguir,majoyces 122 122 5.139 5.139 2.322 2.322 Maria Joyce Saúde/beleza ▫️Cirurgiã Dentista ▫️Palmas - To 📍 Maria Joyce Saúde/beleza ▫️Cirurgiã Dentista ▫️Palmas - To 📍 📸🤳🏻,122,122,5139,,False,Pública
2024-03-14T13:23:15.000Z,,jefersonpereirada726,jefersonpereirada726,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/488180224_1179933746908255_1036344354424679957_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTkuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEzq1EX-CzyhBVYjJkDjaRxmqr-gE8Ex9KSRbVrmbhaHcKGlhEGobdV3HT5foouknA&_nc_ohc=xpsWrgT9-cUQ7kNvwFg-c-R&_nc_gid=JQEhQEIAV3j9GqNm5DJ7Uw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTuxTElHB7OcvqWyMSGpXHZ6b7LPWTrdsTb1EqeC-kXOg&oe=68881C36&_nc_sid=8809c9,Seguir,jefersonpereirada726 6 6 126 126 178 178 Jeferson Pereira da Silva 🐶♥️,6,6,126,,False,Pública
2024-03-14T13:23:15.000Z,,paraisodoacaipso,paraisodoacaipso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/465944647_888914860044761_8377789447708632667_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEzq1EX-CzyhBVYjJkDjaRxmqr-gE8Ex9KSRbVrmbhaHcKGlhEGobdV3HT5foouknA&_nc_ohc=upN_XAymEr8Q7kNvwHY4OF6&_nc_gid=JQEhQEIAV3j9GqNm5DJ7Uw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSTu-mdVNfyGuXQ_wqcqBmgoWVXhlXghRJy-uU3XNdQSQ&oe=6887EE47&_nc_sid=8809c9,Seguir,"paraisodoacaipso 502 502 9.032 9.032 742 742 PARAÍSO DO AÇAÍ 💜 Desde 2017 o Melhor Açaí está aqui!! 🌄 Paraiso -TO ⏰ Seg a Sáb das 13:00 às 23:00 h, Dom das 14 às 23 h 🛵... mais 💜 Desde 2017 o Melhor Açaí está aqui!! 🌄 Paraiso -TO ⏰ Seg a Sáb das 13:00 às 23:00 h, Dom das 14 às 23 h 🛵 ... mais mais wa.me/5563993054880 Destaques Destaques Destaques Destaques Destaques",502,502,9032,,False,Pública
2024-03-14T13:23:15.000Z,,andreyamoreira34,andreyamoreira34,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/489290451_1158060519349638_2882557036716836160_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDIzLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEzq1EX-CzyhBVYjJkDjaRxmqr-gE8Ex9KSRbVrmbhaHcKGlhEGobdV3HT5foouknA&_nc_ohc=gBno7E-0pvAQ7kNvwHqnUJ1&_nc_gid=JQEhQEIAV3j9GqNm5DJ7Uw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSa98SKkHdqaAev5kRgQ6RPTuOdK6zcnPntA-bR0KA2Og&oe=68881B80&_nc_sid=8809c9,Seguir,andreyamoreira34 1 1 2.062 2.062 959 959 Andreya  𝑠𝑒𝑗𝑎 𝑓𝑜𝑟𝑡𝑒 𝑒 𝑐𝑜𝑟𝑎𝑗𝑜𝑠𝑎 | 𝐽𝑜𝑠𝑢𝑒 1:9 18:24❤️‍🩹 Runner🏃🏻‍♀️‍➡️🫶🏻 strava.app.link/U28cGq17MOb,1,1,2062,https://www.threads.com/@andreyamoreira34?xmt=AQF0mHnduPfDBVjdNvG3w6xsrTp_G1NXXTSeKMZGSK4Ns3Y,False,Pública
2024-03-14T13:23:15.000Z,,antoniaednalopes,antoniaednalopes,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/214287372_245774393743235_6561767952356704116_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEzq1EX-CzyhBVYjJkDjaRxmqr-gE8Ex9KSRbVrmbhaHcKGlhEGobdV3HT5foouknA&_nc_ohc=4H4ZppqSB08Q7kNvwE-QUAs&_nc_gid=JQEhQEIAV3j9GqNm5DJ7Uw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTyTFuLiLroeHGl7EExTLyfz0Ebkwqn20d0CJgAFJ4tRQ&oe=6887FBFF&_nc_sid=8809c9,Seguir,antoniaednalopes 41 41 348 348 1.717 1.717 Edna Lopes,41,41,348,,False,Pública
2024-03-14T13:23:15.000Z,,flavia__2005_,flavia__2005_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/523805538_17919242979106634_5463524682858409261_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEzq1EX-CzyhBVYjJkDjaRxmqr-gE8Ex9KSRbVrmbhaHcKGlhEGobdV3HT5foouknA&_nc_ohc=zUfkaQUM9ToQ7kNvwF6U2hD&_nc_gid=JQEhQEIAV3j9GqNm5DJ7Uw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSMzZB6TNfc_UxnGTDUY7gXG1U-swLMt9qyAb4uro5GMw&oe=6887E975&_nc_sid=8809c9,Seguir,flavia__2005_ 42 42 689 689 585 585 Ana Flavia Silva eu 🥰 𝕄𝕪 #𝔼𝕦 eu 🥰 𝕄𝕪 #𝔼𝕦,42,42,689,https://www.threads.com/@flavia__2005_?xmt=AQF0yFVmvxr1fSJ50s9OlEnR6m0K-yDtHU2cV4G0ITVUjRQ,False,Pública
2022-12-25T14:11:02.000Z,,monicarodrigues_87,monicarodrigues_87,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/475193305_1997358097455234_3079665995884083539_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=0C5_5UGnj34Q7kNvwEozIr4&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ0XR5C_h-GixXaz1bC8YbDleeGRuQPCyFsPJD_UUoVHg&oe=68880C74&_nc_sid=8809c9,Seguir,monicarodrigues_87 1 1 2.718 2.718 1.400 1.400 Mônica Rodrigues  ... mais mais,1,1,2718,https://www.threads.com/@monicarodrigues_87?xmt=AQF0LcJb7533F7tZWceJQyJeDZcqV_o2iUVI5VyKBYPfb2Y,False,Pública
