username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes
pedro3131_paulo_03,pedro3131_paulo_03,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mourabrito_______,mourabrito_______,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leandra.maya.167,leandra.maya.167,False,Seguir,1,fazendeeira.csv,2025-08-02,1
rustico_mg,rustico_mg,False,Seguir,1,fazendeeira.csv,2025-08-02,1
g_lenilda,g_lenilda,False,Seguir,1,fazendeeira.csv,2025-08-02,1
robinhopereirasilva,robinhopereirasilva,False,Seguir,1,fazendeeira.csv,2025-08-02,1
corteseconexa_o,corteseconexa_o,False,Seguir,1,fazendeeira.csv,2025-08-02,4
kauanadalalana,kauanadalalana,False,Seguir,1,fazendeeira.csv,2025-08-02,1
pvd.marycota_,pvd.marycota_,False,Seguir,1,fazendeeira.csv,2025-08-02,2
daniel.teodoro.7965,daniel.teodoro.7965,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kat.hylla_,kat.hylla_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gabriellmeloo__,gabriellmeloo__,False,Seguir,1,fazendeeira.csv,2025-08-02,2
gb270883,gb270883,False,Seguir,1,fazendeeira.csv,2025-08-02,2
rodrgszx0_,rodrgszx0_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
reinaldo_franco01,reinaldo_franco01,False,Seguir,1,fazendeeira.csv,2025-08-02,1
smoke13291,smoke13291,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ranielly29027iiw,ranielly29027iiw,False,Seguir,1,fazendeeira.csv,2025-08-02,2
castronanda8,castronanda8,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ritadekassia69,ritadekassia69,False,Seguir,1,fazendeeira.csv,2025-08-02,1
eumaria_duarte,eumaria_duarte,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mathiascosta.22,mathiascosta.22,False,Seguir,1,fazendeeira.csv,2025-08-02,1
pedro_resplandes_,pedro_resplandes_,False,Seguir,1,fazendeeira.csv,2025-08-02,2
lucivaniajorgedasilva,lucivaniajorgedasilva,False,Seguir,1,fazendeeira.csv,2025-08-02,1
dlcosmeticos2025,dlcosmeticos2025,False,Seguir,1,fazendeeira.csv,2025-08-02,2
cecilia_priscilla,cecilia_priscilla,False,Seguir,1,fazendeeira.csv,2025-08-02,1
carlos__ourofino,carlos__ourofino,False,Seguir,1,fazendeeira.csv,2025-08-02,2
larissasantoos__,larissasantoos__,False,Seguir,1,fazendeeira.csv,2025-08-02,1
tatiane_morais_cntdr,tatiane_morais_cntdr,False,Seguir,1,fazendeeira.csv,2025-08-02,6
rafaelcavalcante206,rafaelcavalcante206,False,Seguir,1,fazendeeira.csv,2025-08-02,1
napaula_almeida,napaula_almeida,False,Seguir,1,fazendeeira.csv,2025-08-02,1
luan_rmarks,luan_rmarks,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vibenati,vibenati,False,Seguir,1,fazendeeira.csv,2025-08-02,1
tayanemota015,tayanemota015,False,Seguir,1,fazendeeira.csv,2025-08-02,1
marodrigues_,marodrigues_,False,Seguir,1,fazendeeira.csv,2025-08-02,3
fazenda2irmaos_,fazenda2irmaos_,False,Seguir,1,fazendeeira.csv,2025-08-02,7
phsangalli,phsangalli,False,Seguir,1,fazendeeira.csv,2025-08-02,1
alinylacerdadebruno,alinylacerdadebruno,False,Seguir,1,fazendeeira.csv,2025-08-02,2
032_marihsiilva,032_marihsiilva,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leandropireshortencio,leandropireshortencio,False,Seguir,1,fazendeeira.csv,2025-08-02,4
tai_bernardees,tai_bernardees,False,Seguir,1,fazendeeira.csv,2025-08-02,2
lucilene.rodriguesdasilva.16,lucilene.rodriguesdasilva.16,False,Seguir,1,fazendeeira.csv,2025-08-02,1
morena_silvx021,morena_silvx021,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vivimarcelounhavr,vivimarcelounhavr,False,Seguir,1,fazendeeira.csv,2025-08-02,1
damariasmartins_,damariasmartins_,False,Seguir,1,fazendeeira.csv,2025-08-02,4
adrianasoarespaixao,adrianasoarespaixao,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vanessarhavenna,vanessarhavenna,False,Seguir,1,fazendeeira.csv,2025-08-02,1
danie.lflores21,danie.lflores21,False,Seguir,1,fazendeeira.csv,2025-08-02,1
thatya_ah,thatya_ah,False,Seguir,1,fazendeeira.csv,2025-08-02,6
anaa_ritta_,anaa_ritta_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
suziele_strege_,suziele_strege_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
joosy_sena,joosy_sena,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ingridfd17,ingridfd17,False,Seguir,1,fazendeeira.csv,2025-08-02,2
evellydhovanarosaalves8,evellydhovanarosaalves8,False,Seguir,1,fazendeeira.csv,2025-08-02,2
ana_julia_ramosz,ana_julia_ramosz,False,Seguir,1,fazendeeira.csv,2025-08-02,2
84fernandaferreirade,84fernandaferreirade,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lianegeleski,lianegeleski,False,Seguir,1,fazendeeira.csv,2025-08-02,1
pekennacle,pekennacle,False,Seguir,1,fazendeeira.csv,2025-08-02,2
gean_c_ribeiro_,gean_c_ribeiro_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gil.e10,gil.e10,False,Seguir,1,fazendeeira.csv,2025-08-02,15
_.fernandaevangelista,_.fernandaevangelista,False,Seguir,1,fazendeeira.csv,2025-08-02,2
thaayvargas_,thaayvargas_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
bewesternacessorios,bewesternacessorios,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ka_uu,ka_uu,False,Seguir,1,fazendeeira.csv,2025-08-02,2
roseli_machado_0,roseli_machado_0,False,Seguir,1,fazendeeira.csv,2025-08-02,1
crisapsilvavieira,crisapsilvavieira,False,Seguir,1,fazendeeira.csv,2025-08-02,1
hugomarquescba,hugomarquescba,False,Seguir,1,fazendeeira.csv,2025-08-02,13
_r05.sm,_r05.sm,False,Seguir,1,fazendeeira.csv,2025-08-02,4
camyllarocha.s,camyllarocha.s,False,Seguir,1,fazendeeira.csv,2025-08-02,1
brunacardosopst,brunacardosopst,False,Seguir,1,fazendeeira.csv,2025-08-02,2
celine_vieira._,celine_vieira._,False,Seguir,1,fazendeeira.csv,2025-08-02,3
silvaast_1,silvaast_1,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ilanadovale_,ilanadovale_,False,Seguir,1,fazendeeira.csv,2025-08-02,2
dra.eduardamariotti,dra.eduardamariotti,False,Seguir,1,fazendeeira.csv,2025-08-02,1
dayane.tc,dayane.tc,False,Seguir,1,fazendeeira.csv,2025-08-02,1
elane_granel,elane_granel,False,Seguir,1,fazendeeira.csv,2025-08-02,1
eu_jayvick,eu_jayvick,False,Seguir,1,fazendeeira.csv,2025-08-02,2
off.c.nessa_lorrane,off.c.nessa_lorrane,False,Seguir,1,fazendeeira.csv,2025-08-02,1
adriellysneves,adriellysneves,False,Seguir,1,fazendeeira.csv,2025-08-02,1
_carineslv_,_carineslv_,False,Seguir,1,fazendeeira.csv,2025-08-02,3
luh_alves1415,luh_alves1415,False,Seguir,1,fazendeeira.csv,2025-08-02,1
duardobrasileiro,duardobrasileiro,False,Seguir,1,fazendeeira.csv,2025-08-02,1
adilasousadesousa,adilasousadesousa,False,Seguir,1,fazendeeira.csv,2025-08-02,1
dr.mateusferreirade,dr.mateusferreirade,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gaabrielfigueiredo,gaabrielfigueiredo,False,Seguir,1,fazendeeira.csv,2025-08-02,1
jhonattansouza,jhonattansouza,False,Seguir,1,fazendeeira.csv,2025-08-02,1
camargo_rafaellaa,camargo_rafaellaa,False,Seguir,1,fazendeeira.csv,2025-08-02,2
kettelybrito,kettelybrito,False,Seguir,1,fazendeeira.csv,2025-08-02,2
adrianapereira560,adrianapereira560,False,Seguir,1,fazendeeira.csv,2025-08-02,3
poli_pockt.unhas,poli_pockt.unhas,False,Seguir,1,fazendeeira.csv,2025-08-02,1
s_tefany_dre,s_tefany_dre,False,Seguir,1,fazendeeira.csv,2025-08-02,3
larykellylima,larykellylima,False,Seguir,1,fazendeeira.csv,2025-08-02,1
carlanatyelle_rengel,carlanatyelle_rengel,False,Seguir,1,fazendeeira.csv,2025-08-02,2
gioribf,gioribf,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kalitalorrayneebeauty,kalitalorrayneebeauty,False,Seguir,1,fazendeeira.csv,2025-08-02,1
rosie_with_a_story,rosie_with_a_story,False,Seguir,1,fazendeeira.csv,2025-08-02,1
wanessasilvacfs,wanessasilvacfs,False,Seguir,1,fazendeeira.csv,2025-08-02,2
vaniacarvalho446,vaniacarvalho446,False,Seguir,1,fazendeeira.csv,2025-08-02,3
espacohvilaricamt,espacohvilaricamt,False,Seguir,1,fazendeeira.csv,2025-08-02,2
osmenino_fishing,osmenino_fishing,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gestoragabi,gestoragabi,False,Seguir,1,fazendeeira.csv,2025-08-02,1
angelicaalves000,angelicaalves000,False,Seguir,1,fazendeeira.csv,2025-08-02,1
nadigallo40,nadigallo40,False,Seguir,1,fazendeeira.csv,2025-08-02,1
percepcaodevalor,percepcaodevalor,False,Seguir,1,fazendeeira.csv,2025-08-02,2
_ranier_ferreira,_ranier_ferreira,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gust_aa46,gust_aa46,False,Seguir,1,fazendeeira.csv,2025-08-02,1
caio_010__,caio_010__,False,Seguir,1,fazendeeira.csv,2025-08-02,1
denisgarcao,denisgarcao,False,Seguir,1,fazendeeira.csv,2025-08-02,2
elton25rafael,elton25rafael,False,Seguir,1,fazendeeira.csv,2025-08-02,1
deivid_ricard0,deivid_ricard0,False,Seguir,1,fazendeeira.csv,2025-08-02,12
jonasgabriel793,jonasgabriel793,False,Seguir,1,fazendeeira.csv,2025-08-02,8
vitoraugusto2919,vitoraugusto2919,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gullozogleismer,gullozogleismer,False,Seguir,1,fazendeeira.csv,2025-08-02,1
andersongarciadasilva1,andersongarciadasilva1,False,Seguir,1,fazendeeira.csv,2025-08-02,2
guilhermemoraes295,guilhermemoraes295,False,Seguir,1,fazendeeira.csv,2025-08-02,1
callme_saiyadav,callme_saiyadav,False,Seguir,1,fazendeeira.csv,2025-08-02,1
henry.petersonn_,henry.petersonn_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
starlingjimenez03,starlingjimenez03,False,Seguir,1,fazendeeira.csv,2025-08-02,1
nivardonetoo,nivardonetoo,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lucastorneze,lucastorneze,False,Seguir,1,fazendeeira.csv,2025-08-02,3
eu_car_025,eu_car_025,False,Seguir,1,fazendeeira.csv,2025-08-02,1
renancaminha89,renancaminha89,False,Seguir,1,fazendeeira.csv,2025-08-02,1
elciane_reis_,elciane_reis_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
e_cakk_,e_cakk_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
adv.tucamaia,adv.tucamaia,False,Seguir,1,fazendeeira.csv,2025-08-02,1
angellgarciap,angellgarciap,False,Seguir,1,fazendeeira.csv,2025-08-02,1
helio__silva,helio__silva,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mateusramos_b,mateusramos_b,False,Seguir,1,fazendeeira.csv,2025-08-02,1
radke.gustavo,radke.gustavo,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leonardo_marrtinss,leonardo_marrtinss,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kayronfreitas1910,kayronfreitas1910,False,Seguir,1,fazendeeira.csv,2025-08-02,1
raaferg,raaferg,False,Seguir,1,fazendeeira.csv,2025-08-02,1
isabel.nuness_,isabel.nuness_,False,Seguir,1,fazendeeira.csv,2025-08-02,5
arrudaamarelo,arrudaamarelo,False,Seguir,1,fazendeeira.csv,2025-08-02,5
yasmim.sousa.s,yasmim.sousa.s,False,Seguir,1,fazendeeira.csv,2025-08-02,1
andriixvst_,andriixvst_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vitoria_costah__,vitoria_costah__,False,Seguir,1,fazendeeira.csv,2025-08-02,1
_yunierdlr14,_yunierdlr14,False,Seguir,1,fazendeeira.csv,2025-08-02,1
sabrinah__rodrigues,sabrinah__rodrigues,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vinicius_vicente0,vinicius_vicente0,False,Seguir,1,fazendeeira.csv,2025-08-02,1
senna._22,senna._22,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ka_mran5900,ka_mran5900,False,Seguir,1,fazendeeira.csv,2025-08-02,1
marlinnnfzz,marlinnnfzz,False,Seguir,1,fazendeeira.csv,2025-08-02,1
llleo.47,llleo.47,False,Seguir,1,fazendeeira.csv,2025-08-02,1
benejesus2,benejesus2,False,Seguir,1,fazendeeira.csv,2025-08-02,1
eldor71___,eldor71___,False,Seguir,1,fazendeeira.csv,2025-08-02,1
silvaaa_kemily,silvaaa_kemily,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leandrofreire0,leandrofreire0,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kaikvieira__00,kaikvieira__00,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mah_prtti,mah_prtti,False,Seguir,1,fazendeeira.csv,2025-08-02,1
guaturaheitor,guaturaheitor,False,Seguir,1,fazendeeira.csv,2025-08-02,1
romario_florencio88,romario_florencio88,False,Seguir,1,fazendeeira.csv,2025-08-02,1
hamilton_lima_26,hamilton_lima_26,False,Seguir,1,fazendeeira.csv,2025-08-02,1
luca_arruda10,luca_arruda10,False,Seguir,1,fazendeeira.csv,2025-08-02,1
joseerik206,joseerik206,False,Seguir,1,fazendeeira.csv,2025-08-02,1
walyson526,walyson526,False,Seguir,1,fazendeeira.csv,2025-08-02,1
geovanna_stefany_,geovanna_stefany_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
rannyellemoraes,rannyellemoraes,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lourdessohndepaula,lourdessohndepaula,False,Seguir,1,fazendeeira.csv,2025-08-02,3
___baba_0014,___baba_0014,False,Seguir,1,fazendeeira.csv,2025-08-02,1
neto.nelsongomes,neto.nelsongomes,False,Seguir,1,fazendeeira.csv,2025-08-02,2
jeffersonantonio169,jeffersonantonio169,False,Seguir,1,fazendeeira.csv,2025-08-02,1
maycon_m__,maycon_m__,False,Seguir,1,fazendeeira.csv,2025-08-02,1
augusto.miranda.44,augusto.miranda.44,False,Seguir,1,fazendeeira.csv,2025-08-02,1
rafa_az,rafa_az,False,Seguir,1,fazendeeira.csv,2025-08-02,1
yecgxvgu65,yecgxvgu65,False,Seguir,1,fazendeeira.csv,2025-08-02,1
osmarijoseniedzviecki,osmarijoseniedzviecki,False,Seguir,1,fazendeeira.csv,2025-08-02,1
samuel_rhyan_,samuel_rhyan_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
almeidaedivaldoaugustode,almeidaedivaldoaugustode,False,Seguir,1,fazendeeira.csv,2025-08-02,1
betomotos_oficial_miritituba,betomotos_oficial_miritituba,False,Seguir,1,fazendeeira.csv,2025-08-02,1
elmeddin.kazimov.754,elmeddin.kazimov.754,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ali.r.7849,ali.r.7849,False,Seguir,1,fazendeeira.csv,2025-08-02,1
barbeirosergio_,barbeirosergio_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
anelia_cunha56,anelia_cunha56,False,Seguir,1,fazendeeira.csv,2025-08-02,3
giiovana_0,giiovana_0,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lucas_valgas244,lucas_valgas244,False,Seguir,1,fazendeeira.csv,2025-08-02,1
danilo.polo.104,danilo.polo.104,False,Seguir,1,fazendeeira.csv,2025-08-02,1
manoelsillva_,manoelsillva_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
neto.1503,neto.1503,False,Seguir,1,fazendeeira.csv,2025-08-02,1
eric_ferreira15,eric_ferreira15,False,Seguir,1,fazendeeira.csv,2025-08-02,1
josiasmereles025,josiasmereles025,False,Seguir,1,fazendeeira.csv,2025-08-02,1
juni_menez,juni_menez,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ferreirinhakkkjkkk,ferreirinhakkkjkkk,False,Seguir,1,fazendeeira.csv,2025-08-02,1
holguin08_12,holguin08_12,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kell.y7234,kell.y7234,False,Seguir,1,fazendeeira.csv,2025-08-02,1
silva_gtzh,silva_gtzh,False,Seguir,1,fazendeeira.csv,2025-08-02,1
nilzamonicalves,nilzamonicalves,False,Seguir,1,fazendeeira.csv,2025-08-02,3
geovanebertunes,geovanebertunes,False,Seguir,1,fazendeeira.csv,2025-08-02,1
eagr_moreiraz,eagr_moreiraz,False,Seguir,1,fazendeeira.csv,2025-08-02,1
manavez_assis,manavez_assis,False,Seguir,1,fazendeeira.csv,2025-08-02,1
_agro_horse,_agro_horse,False,Seguir,1,fazendeeira.csv,2025-08-02,1
luis_47ms,luis_47ms,False,Seguir,1,fazendeeira.csv,2025-08-02,1
joaopedro_ofc96,joaopedro_ofc96,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mayraa005_,mayraa005_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
thairessantostj,thairessantostj,False,Seguir,1,fazendeeira.csv,2025-08-02,1
jordanvinicius055,jordanvinicius055,False,Seguir,1,fazendeeira.csv,2025-08-02,1
_claudiodamasceno7,_claudiodamasceno7,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lojadriphone,lojadriphone,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gilson2511gr,gilson2511gr,False,Seguir,1,fazendeeira.csv,2025-08-02,2
ot.avio8239,ot.avio8239,False,Seguir,1,fazendeeira.csv,2025-08-02,4
jaici_bervanger,jaici_bervanger,False,Seguir,1,fazendeeira.csv,2025-08-02,4
aury.ferreira.souza,aury.ferreira.souza,False,Seguir,1,fazendeeira.csv,2025-08-02,2
gabrieldasilva4261,gabrieldasilva4261,False,Seguir,1,fazendeeira.csv,2025-08-02,2
rafaelgomes3295,rafaelgomes3295,False,Seguir,1,fazendeeira.csv,2025-08-02,1
thafates,thafates,False,Seguir,1,fazendeeira.csv,2025-08-02,1
is8659813,is8659813,False,Seguir,1,fazendeeira.csv,2025-08-02,1
j_luiz92,j_luiz92,False,Seguir,1,fazendeeira.csv,2025-08-02,1
reprrumenfort,reprrumenfort,False,Seguir,1,fazendeeira.csv,2025-08-02,1
carvalhorobinsonestevao,carvalhorobinsonestevao,False,Seguir,1,fazendeeira.csv,2025-08-02,2
brisasdeturen,brisasdeturen,False,Seguir,1,fazendeeira.csv,2025-08-02,1
meu_lar_dizmuito_sobre_mim,meu_lar_dizmuito_sobre_mim,False,Seguir,1,fazendeeira.csv,2025-08-02,1
glaubertosousaglauber,glaubertosousaglauber,False,Seguir,1,fazendeeira.csv,2025-08-02,1
shekynahfarma,shekynahfarma,False,Seguir,1,fazendeeira.csv,2025-08-02,1
contadesconctada_amanda,contadesconctada_amanda,False,Seguir,1,fazendeeira.csv,2025-08-02,1
rairbrunoalvesribeiro_,rairbrunoalvesribeiro_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
maylon__reis,maylon__reis,False,Seguir,1,fazendeeira.csv,2025-08-02,1
geovana_mace.do,geovana_mace.do,False,Seguir,1,fazendeeira.csv,2025-08-02,1
nycolascostas,nycolascostas,False,Seguir,1,fazendeeira.csv,2025-08-02,1
oficial_gusta05,oficial_gusta05,False,Seguir,1,fazendeeira.csv,2025-08-02,1
pereira.ivo.1957,pereira.ivo.1957,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gilmar45silvab,gilmar45silvab,False,Seguir,1,fazendeeira.csv,2025-08-02,1
cristianomarques.p,cristianomarques.p,False,Seguir,1,fazendeeira.csv,2025-08-02,2
raiely_vitoria134_,raiely_vitoria134_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
joamessouza652,joamessouza652,False,Seguir,1,fazendeeira.csv,2025-08-02,1
conso_lii,conso_lii,False,Seguir,1,fazendeeira.csv,2025-08-02,2
sirlene_olenir,sirlene_olenir,False,Seguir,1,fazendeeira.csv,2025-08-02,10
daniela_hagata,daniela_hagata,False,Seguir,1,fazendeeira.csv,2025-08-02,2
cristianosilva1759,cristianosilva1759,False,Seguir,1,fazendeeira.csv,2025-08-02,2
felipandorj,felipandorj,False,Seguir,1,fazendeeira.csv,2025-08-02,1
glazebrandon,glazebrandon,False,Seguir,1,fazendeeira.csv,2025-08-02,1
sakir.ocal0666,sakir.ocal0666,False,Seguir,1,fazendeeira.csv,2025-08-02,2
thaais_sx16,thaais_sx16,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leticia.s.souza2,leticia.s.souza2,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mv.joaop,mv.joaop,False,Seguir,1,fazendeeira.csv,2025-08-02,1
phpedrhenrique615,phpedrhenrique615,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gonzaaguiluz,gonzaaguiluz,False,Seguir,1,fazendeeira.csv,2025-08-02,2
amandamota777,amandamota777,False,Seguir,1,fazendeeira.csv,2025-08-02,1
luismoralescontreras,luismoralescontreras,False,Seguir,1,fazendeeira.csv,2025-08-02,2
jfaro.69,jfaro.69,False,Seguir,1,fazendeeira.csv,2025-08-02,1
tz_da_nandinha,tz_da_nandinha,False,Seguir,1,fazendeeira.csv,2025-08-02,1
evertonroberth_,evertonroberth_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
xbeatriz564,xbeatriz564,False,Seguir,1,fazendeeira.csv,2025-08-02,1
gerardo_chamlatty,gerardo_chamlatty,False,Seguir,1,fazendeeira.csv,2025-08-02,1
vitorialis20,vitorialis20,False,Seguir,1,fazendeeira.csv,2025-08-02,1
phlvl_,phlvl_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
joaopaulo5869,joaopaulo5869,False,Seguir,1,fazendeeira.csv,2025-08-02,2
cibele.meneghini,cibele.meneghini,False,Seguir,1,fazendeeira.csv,2025-08-02,1
reginaldopereiraguimaraeis,reginaldopereiraguimaraeis,False,Seguir,1,fazendeeira.csv,2025-08-02,2
_amandaaxxs_,_amandaaxxs_,False,Seguir,1,fazendeeira.csv,2025-08-02,4
rebecaa__garcia,rebecaa__garcia,False,Seguir,1,fazendeeira.csv,2025-08-02,1
sehn.bia,sehn.bia,False,Seguir,1,fazendeeira.csv,2025-08-02,1
shakti.josh,shakti.josh,False,Seguir,1,fazendeeira.csv,2025-08-02,5
_isabelalimasj_,_isabelalimasj_,False,Seguir,1,fazendeeira.csv,2025-08-02,2
_dudagarcia.r,_dudagarcia.r,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leticia_ribeiro752,leticia_ribeiro752,False,Seguir,1,fazendeeira.csv,2025-08-02,1
erickd06,erickd06,False,Seguir,1,fazendeeira.csv,2025-08-02,2
jefffiorin20,jefffiorin20,False,Seguir,1,fazendeeira.csv,2025-08-02,1
cawboy3637,cawboy3637,False,Seguir,1,fazendeeira.csv,2025-08-02,1
matheus_hti,matheus_hti,False,Seguir,1,fazendeeira.csv,2025-08-02,1
flako_aias,flako_aias,False,Seguir,1,fazendeeira.csv,2025-08-02,1
fabianacamilamascotti,fabianacamilamascotti,False,Seguir,1,fazendeeira.csv,2025-08-02,2
hppts_garcia,hppts_garcia,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ketelly__reis,ketelly__reis,False,Seguir,1,fazendeeira.csv,2025-08-02,2
mariadelourdeso.gomes,mariadelourdeso.gomes,False,Seguir,1,fazendeeira.csv,2025-08-02,5
edinaldodos144,edinaldodos144,False,Seguir,1,fazendeeira.csv,2025-08-02,12
maria_fonseca1079,maria_fonseca1079,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lucasjuca_sousa,lucasjuca_sousa,False,Seguir,1,fazendeeira.csv,2025-08-02,3
milene.guadalupe.souza,milene.guadalupe.souza,False,Seguir,1,fazendeeira.csv,2025-08-02,1
kami.machado05,kami.machado05,False,Seguir,1,fazendeeira.csv,2025-08-02,1
iasminne_marinho0324,iasminne_marinho0324,False,Seguir,1,fazendeeira.csv,2025-08-02,2
fonsecavaltemirgoncalvesda,fonsecavaltemirgoncalvesda,False,Seguir,1,fazendeeira.csv,2025-08-02,5
gabijanasco,gabijanasco,False,Seguir,1,fazendeeira.csv,2025-08-02,1
naianeeaguiar,naianeeaguiar,False,Seguir,1,fazendeeira.csv,2025-08-02,1
helivanserrath,helivanserrath,False,Seguir,1,fazendeeira.csv,2025-08-02,1
sabrina.batista07,sabrina.batista07,False,Seguir,1,fazendeeira.csv,2025-08-02,3
annecorretoragyn,annecorretoragyn,False,Seguir,1,fazendeeira.csv,2025-08-02,1
franciscogonzagaguimaraes,franciscogonzagaguimaraes,False,Seguir,1,fazendeeira.csv,2025-08-02,1
l_ucasbraga,l_ucasbraga,False,Seguir,1,fazendeeira.csv,2025-08-02,1
therealmateusjames,therealmateusjames,False,Seguir,1,fazendeeira.csv,2025-08-02,1
leeh_donza,leeh_donza,False,Seguir,1,fazendeeira.csv,2025-08-02,8
julio.juju.336,julio.juju.336,False,Seguir,1,fazendeeira.csv,2025-08-02,2
luisfelipe18b,luisfelipe18b,False,Seguir,1,fazendeeira.csv,2025-08-02,1
abel.araujo.313924,abel.araujo.313924,False,Seguir,1,fazendeeira.csv,2025-08-02,1
carlaa_silva45,carlaa_silva45,False,Seguir,1,fazendeeira.csv,2025-08-02,2
giselly_medeiros,giselly_medeiros,False,Seguir,1,fazendeeira.csv,2025-08-02,1
lcsouza6264,lcsouza6264,False,Seguir,1,fazendeeira.csv,2025-08-02,1
stelasantos266,stelasantos266,False,Seguir,1,fazendeeira.csv,2025-08-02,1
adaocelestinodacunha7,adaocelestinodacunha7,False,Seguir,1,fazendeeira.csv,2025-08-02,2
desativandoo00oo00_,desativandoo00oo00_,False,Seguir,1,fazendeeira.csv,2025-08-02,1
k.flemos,k.flemos,False,Seguir,1,fazendeeira.csv,2025-08-02,1
jean.carlos3722,jean.carlos3722,False,Seguir,1,fazendeeira.csv,2025-08-02,1
mailson.ag,mailson.ag,False,Seguir,1,fazendeeira.csv,2025-08-02,1
maria_santoss95,maria_santoss95,False,Seguir,1,fazendeeira.csv,2025-08-02,1
larissa_siilvasz,larissa_siilvasz,False,Seguir,1,fazendeeira.csv,2025-08-02,1
ct_deraldo_lima,ct_deraldo_lima,False,Seguir,1,fazendeeira.csv,2025-08-02,2
claudete_mendesdias,claudete_mendesdias,False,Seguir,1,fazendeeira.csv,2025-08-02,2
hardikvaghani,hardikvaghani,False,Seguir,1,fazendeeira.csv,2025-08-02,1
matosedivania321,matosedivania321,False,Seguir,1,fazendeeira.csv,2025-08-02,7
silvajovelinomanoelda,silvajovelinomanoelda,False,Seguir,1,fazendeeira.csv,2025-08-02,6
aridelmopacheco,aridelmopacheco,False,Seguir,1,fazendeeira.csv,2025-08-02,8
elizacrochecnn,elizacrochecnn,False,Seguir,1,fazendeeira.csv,2025-08-02,4
marzio_nireilhe_santos_ferreir,marzio_nireilhe_santos_ferreir,False,Seguir,1,fazendeeira.csv,2025-08-02,1
emillenaross,emillenaross,False,Seguir,1,fazendeeira.csv,2025-08-02,2
lucas_ledesma.23,lucas_ledesma.23,False,Seguir,1,fazendeeira.csv,2025-08-02,1
karandapersonalizadosoficial,karandapersonalizadosoficial,False,Seguir,1,fazendeeira.csv,2025-08-02,1
